frame,track_id,class_id,x1,y1,x2,y2,cx,cy,pitch_x,pitch_y,team_id_x,team_id_y,team_id
176,54,2,331.4155,444.2872,338.3369,467.3576,334.87622,467.3576,13.164984,79.9074,,1.0,1.0
176,46,2,279.72723,473.0515,290.64853,500.10962,285.18787,500.10962,28.948984,126.13565,,1.0,1.0
176,56,2,215.83563,435.75903,225.4499,462.60297,220.64276,462.60297,43.192913,74.84482,,0.0,0.0
176,49,2,375.5164,471.3288,384.2515,496.3858,379.88394,496.3858,5.8320584,118.805664,,1.0,1.0
176,64,2,194.90453,440.16217,201.95622,462.9329,198.43037,462.9329,49.364902,75.77868,,1.0,1.0
176,48,2,307.6929,450.46524,314.76505,473.1948,311.22897,473.1948,19.92891,88.937004,,0.0,0.0
176,60,2,175.04471,455.79703,182.00163,480.24655,178.52316,480.24655,55.26913,102.12981,,1.0,1.0
176,62,2,181.51619,450.784,188.41881,477.61264,184.9675,477.61264,53.47813,98.175,,0.0,0.0
176,53,2,136.9967,462.1725,148.53865,486.6825,142.76767,486.6825,64.92996,112.15696,,0.0,0.0
176,44,2,114.92934,475.24014,123.48583,498.8005,119.20758,498.8005,71.04059,129.28365,,1.0,1.0
176,59,2,201.86827,454.00394,209.93234,476.007,205.9003,476.007,47.794453,95.3495,,1.0,1.0
176,58,2,177.34819,452.01968,186.89394,480.09482,182.12106,480.09482,54.29883,101.823845,,0.0,0.0
176,50,2,147.68901,459.83255,154.32635,484.54407,151.00769,484.54407,62.717587,108.93786,,0.0,0.0
176,52,2,229.66434,460.36853,238.14597,483.21262,233.90515,483.21262,40.727333,104.95823,,0.0,0.0
176,63,2,183.21732,449.25412,191.2796,473.4161,187.24846,473.4161,52.75884,91.96739,,0.0,0.0
176,57,2,360.31918,455.6541,365.8813,472.3176,363.10022,472.3176,6.6410937,86.59413,,0.0,0.0
177,46,2,280.98093,472.91495,292.40463,499.89542,286.69278,499.89542,28.564676,125.82013,,1.0,1.0
177,48,2,308.5532,449.42862,315.21143,472.9983,311.88232,472.9983,19.739893,88.638725,,1.0,1.0
177,54,2,333.52234,444.96957,340.65646,469.08463,337.08942,469.08463,12.813134,82.41454,,1.0,1.0
177,64,2,195.5162,439.8588,202.07037,461.49872,198.79329,461.49872,49.21348,73.52198,,0.0,0.0
177,56,2,217.25139,435.53897,226.95284,464.44614,222.10211,464.44614,42.885857,77.67429,,0.0,0.0
177,60,2,175.5871,456.55618,183.7803,480.33646,179.6837,480.33646,54.958683,102.23005,,1.0,1.0
177,49,2,377.63922,471.67972,387.1766,496.9692,382.4079,496.9692,5.315171,119.482414,,1.0,1.0
177,62,2,181.2931,450.99756,189.13379,477.97836,185.21344,477.97836,53.420147,98.699326,,0.0,0.0
177,44,2,115.95024,475.1916,123.634254,498.4607,119.79225,498.4607,70.89341,128.81714,,1.0,1.0
177,63,2,183.48291,449.30176,191.32436,475.88824,187.40363,475.88824,52.77818,95.604836,,0.0,0.0
177,57,2,361.21115,454.5822,367.98807,473.2462,364.5996,473.2462,6.394514,87.89581,,0.0,0.0
177,53,2,138.07129,461.06125,149.84222,486.79327,143.95676,486.79327,64.609245,112.27971,,0.0,0.0
177,52,2,230.5761,460.92575,239.39491,483.91803,234.9855,483.91803,40.485138,105.91491,,0.0,0.0
177,58,2,176.79375,452.24994,187.42604,480.1734,182.1099,480.1734,54.30345,101.936745,,0.0,0.0
177,59,2,203.65573,453.1683,211.34668,476.97913,207.5012,476.97913,47.40236,96.72499,,1.0,1.0
177,50,2,146.47873,460.23907,154.06306,485.35397,150.2709,485.35397,62.915154,110.096756,,0.0,0.0
178,48,2,309.6546,449.8027,316.47235,472.86105,313.06348,472.86105,19.421537,88.41503,,1.0,1.0
178,54,2,335.33987,444.7466,342.02997,468.94217,338.68494,468.94217,12.386227,82.17376,,1.0,1.0
178,46,2,282.86652,472.196,293.99783,499.65085,288.4322,499.65085,28.120567,125.45915,,1.0,1.0
178,64,2,196.31335,439.68637,203.2788,460.7428,199.79608,460.7428,48.90588,72.31088,,0.0,0.0
178,49,2,379.52518,471.87204,389.61905,497.14087,384.5721,497.14087,4.8292456,119.64351,,1.0,1.0
178,59,2,206.60693,452.96356,212.7572,476.01898,209.68207,476.01898,46.78087,95.27972,,1.0,1.0
178,63,2,183.70549,449.7795,191.51819,477.98517,187.61185,477.98517,52.773754,98.651886,,0.0,0.0
178,60,2,176.36368,456.22342,183.17644,480.28497,179.77005,480.28497,54.93449,102.15416,,1.0,1.0
178,56,2,218.88467,436.02194,229.21622,463.90707,224.05045,463.90707,42.32319,76.80442,,0.0,0.0
178,44,2,116.94505,475.242,123.97267,498.38254,120.45886,498.38254,70.71892,128.69376,,1.0,1.0
178,62,2,181.16081,451.11633,190.03374,478.43887,185.59727,478.43887,53.327324,99.35628,,0.0,0.0
178,53,2,138.60431,461.01562,147.92584,486.60773,143.26508,486.60773,64.79651,112.03917,,0.0,0.0
178,52,2,232.3479,461.4749,240.57402,482.4232,236.46097,482.4232,40.018745,103.7905,,0.0,0.0
178,58,2,177.01572,453.7515,186.82167,480.314,181.9187,480.314,54.357697,102.142845,,0.0,0.0
178,57,2,361.24734,454.84396,369.49722,473.23117,365.37228,473.23117,6.1988773,87.85838,,0.0,0.0
179,48,2,309.65338,449.80582,316.4708,472.86295,313.06207,472.86295,19.422104,88.41781,,1.0,1.0
179,54,2,335.34085,444.74673,342.02963,468.93945,338.68524,468.93945,12.385803,82.16976,,1.0,1.0
179,46,2,282.86633,472.20032,293.9957,499.64557,288.43103,499.64557,28.12042,125.452446,,1.0,1.0
179,64,2,196.31137,439.68936,203.28102,460.7448,199.7962,460.7448,48.90592,72.314064,,0.0,0.0
179,49,2,379.52545,471.87314,389.6182,497.1401,384.57184,497.1401,4.829207,119.64255,,1.0,1.0
179,59,2,206.6077,452.97153,212.75587,476.01663,209.6818,476.01663,46.78085,95.276306,,1.0,1.0
179,63,2,183.70857,449.78763,191.51721,477.98596,187.61288,477.98596,52.773495,98.65301,,0.0,0.0
179,60,2,176.3619,456.22537,183.17233,480.28473,179.76712,480.28473,54.935272,102.153885,,1.0,1.0
179,56,2,218.86084,435.9974,229.2116,463.8852,224.03622,463.8852,42.32593,76.77086,,0.0,0.0
179,44,2,116.94402,475.2522,123.97018,498.3782,120.4571,498.3782,70.719475,128.68808,,1.0,1.0
179,62,2,181.1643,451.11786,190.03447,478.4378,185.5994,478.4378,53.32673,99.35468,,0.0,0.0
179,53,2,138.60593,461.03812,147.9214,486.62582,143.26367,486.62582,64.796776,112.06449,,0.0,0.0
179,52,2,232.35205,461.48544,240.56999,482.41534,236.46103,482.41534,40.018288,103.7795,,0.0,0.0
179,58,2,177.0135,453.76187,186.81532,480.31448,181.91441,480.31448,54.358856,102.14365,,0.0,0.0
179,57,2,361.24734,454.84344,369.4962,473.2313,365.37177,473.2313,6.199024,87.85857,,0.0,0.0
180,64,2,197.97507,439.4819,204.60008,460.4584,201.28757,460.4584,48.47772,71.83391,,0.0,0.0
180,54,2,337.26938,443.99557,344.40894,468.87805,340.83917,468.87805,11.826299,82.03725,,1.0,1.0
180,49,2,382.098,471.9029,390.91263,497.95325,386.5053,497.95325,4.4852805,120.62225,,1.0,1.0
180,48,2,310.23822,449.61322,317.51532,472.75772,313.87677,472.75772,19.201342,88.248184,,0.0,0.0
180,46,2,284.19922,472.53867,294.903,500.29895,289.55112,500.29895,27.90089,126.25346,,1.0,1.0
180,59,2,207.85558,453.07608,214.4799,476.16928,211.16774,476.16928,46.389183,95.46414,,1.0,1.0
180,53,2,139.7345,461.4553,149.15295,486.71075,144.44373,486.71075,64.4787,112.15146,,0.0,0.0
180,57,2,365.5514,456.17844,371.97363,474.39377,368.7625,474.39377,5.5153046,89.446556,,0.0,0.0
180,44,2,117.2838,475.06927,124.53816,498.20428,120.91098,498.20428,70.603134,128.44435,,1.0,1.0
180,63,2,183.90927,449.99713,191.85347,478.08612,187.88138,478.08612,52.703648,98.79154,,0.0,0.0
180,60,2,177.67838,455.8881,185.67648,480.26752,181.67743,480.26752,54.42155,102.082214,,1.0,1.0
180,58,2,178.0323,454.33673,188.04503,480.32855,183.03867,480.32855,54.057304,102.13613,,0.0,0.0
180,56,2,219.70262,436.5457,230.37206,463.4704,225.03734,463.4704,42.028976,76.10977,,0.0,0.0
180,62,2,180.29297,451.522,190.71295,479.43646,185.50296,479.43646,53.375763,100.79617,,0.0,0.0
180,52,2,233.73747,461.44983,241.88683,481.95325,237.81215,481.95325,39.64034,103.097984,,0.0,0.0
181,64,2,200.5733,439.53186,206.39357,462.077,203.48343,462.077,47.925716,74.34346,,0.0,0.0
181,59,2,209.01564,452.91016,215.59793,475.74435,212.3068,475.74435,46.066677,94.81937,,1.0,1.0
181,48,2,312.61844,449.83878,318.85956,473.02713,315.739,473.02713,18.752846,88.5992,,1.0,1.0
181,53,2,140.83054,460.86172,149.90302,487.2039,145.36678,487.2039,64.22809,112.814186,,0.0,0.0
181,49,2,384.06052,472.2882,392.0,498.68777,388.03027,498.68777,4.227797,121.50924,,1.0,1.0
181,46,2,286.84695,474.5028,296.30185,501.74802,291.5744,501.74802,27.528528,128.03284,,1.0,1.0
181,44,2,117.95487,475.89273,125.08388,498.02072,121.51938,498.02072,70.446075,128.18307,,1.0,1.0
181,57,2,366.72406,454.9739,374.51447,473.93683,370.61926,473.93683,4.9873724,88.75743,,0.0,0.0
181,54,2,339.81427,443.6496,345.97452,469.0453,342.8944,469.0453,11.3220415,82.24268,,1.0,1.0
181,58,2,178.87903,456.5603,186.60103,480.7557,182.74002,480.7557,54.14645,102.75434,,1.0,1.0
181,63,2,185.68652,451.03732,192.9078,478.06537,189.29716,478.06537,52.321953,98.7277,,0.0,0.0
181,62,2,180.00519,453.94876,189.17508,480.14453,184.59013,480.14453,53.63693,101.8345,,0.0,0.0
181,56,2,220.48845,437.53174,230.35057,463.4686,225.41951,463.4686,41.92395,76.09974,,0.0,0.0
181,52,2,233.73335,461.2491,243.68315,483.69495,238.70825,483.69495,39.50714,105.51163,,0.0,0.0
182,64,2,200.53822,439.5341,206.30309,461.48657,203.42065,461.48657,47.920433,73.41723,,0.0,0.0
182,59,2,209.01416,452.9369,215.41661,475.81757,212.2154,475.81757,46.09421,94.92812,,1.0,1.0
182,48,2,312.43057,449.63385,318.86264,472.94916,315.6466,472.94916,18.767963,88.4883,,1.0,1.0
182,53,2,140.76996,460.7912,149.95772,486.66052,145.36383,486.66052,64.23146,112.056656,,0.0,0.0
182,49,2,383.9956,472.29114,392.0,498.645,387.9978,498.645,4.2295847,121.45617,,1.0,1.0
182,46,2,286.9582,474.44858,296.31076,501.75394,291.63446,501.75394,27.51446,128.0386,,1.0,1.0
182,57,2,366.6742,455.05148,374.51324,473.47202,370.59372,473.47202,4.927326,88.09495,,0.0,0.0
182,54,2,339.80264,443.68777,345.9372,469.0474,342.86993,469.0474,11.328571,82.246254,,1.0,1.0
182,44,2,117.98176,476.03552,124.79436,497.99985,121.38806,497.99985,70.4812,128.15936,,1.0,1.0
182,58,2,178.9712,456.48035,186.53732,480.70264,182.75427,480.70264,54.141514,102.67817,,1.0,1.0
182,65,2,151.95087,457.4035,159.76479,481.8023,155.85782,481.8023,61.404545,104.92222,,0.0,0.0
182,63,2,185.83957,451.77054,192.94817,478.1295,189.39386,478.1295,52.29759,98.818115,,0.0,0.0
182,62,2,180.04721,454.3449,189.06842,480.0758,184.55782,480.0758,53.644066,101.73683,,0.0,0.0
182,56,2,220.4071,437.65253,230.20898,463.41162,225.30804,463.41162,41.951473,76.013565,,0.0,0.0
182,52,2,233.72844,461.10815,243.73265,483.53516,238.73055,483.53516,39.492214,105.28852,,0.0,0.0
183,59,2,211.6133,452.9699,217.5396,477.298,214.57645,477.298,45.526554,97.02113,,1.0,1.0
183,48,2,314.02454,449.74872,320.85074,473.7208,317.43762,473.7208,18.394333,89.56509,,1.0,1.0
183,46,2,288.38077,474.61426,298.46127,501.08093,293.42102,501.08093,27.025314,127.13659,,1.0,1.0
183,53,2,142.37186,461.22122,151.31789,486.23074,146.84488,486.23074,63.834908,111.41644,,0.0,0.0
183,54,2,339.9961,444.06253,348.1294,468.89127,344.06274,468.89127,11.003384,81.993576,,1.0,1.0
183,64,2,201.7423,439.24304,207.57765,460.50757,204.65997,460.50757,47.53594,71.85052,,0.0,0.0
183,58,2,180.13344,455.01016,186.76263,479.87958,183.44803,479.87958,53.937763,101.48264,,1.0,1.0
183,65,2,152.66905,457.05875,160.37338,481.74304,156.52121,481.74304,61.22467,104.820755,,0.0,0.0
183,49,2,386.0844,473.13495,392.0,498.51395,389.0422,498.51395,3.9674969,121.26308,,0.0,0.0
183,44,2,118.54496,476.3406,125.92398,498.05963,122.23447,498.05963,70.25634,128.21318,,1.0,1.0
183,52,2,236.20288,460.9602,245.52763,483.354,240.86526,483.354,38.928345,104.98314,,0.0,0.0
183,57,2,370.1653,454.87665,376.21173,473.47168,373.18854,473.47168,4.279798,88.04093,,0.0,0.0
183,62,2,180.61288,454.71338,189.34933,479.58743,184.98111,479.58743,53.519424,101.02581,,0.0,0.0
183,56,2,222.13364,438.19144,230.44334,463.5936,226.28848,463.5936,41.692276,76.27683,,0.0,0.0
184,54,2,343.8856,444.99167,351.29672,469.7296,347.59116,469.7296,10.212998,83.15278,,1.0,1.0
184,53,2,142.66284,460.69165,152.72708,485.7819,147.69496,485.7819,63.60767,110.76528,,0.0,0.0
184,59,2,212.48686,455.06024,218.89087,476.9072,215.68887,476.9072,45.21314,96.43003,,1.0,1.0
184,48,2,315.82498,450.81473,321.74536,474.78876,318.78516,474.78876,18.16858,91.07135,,1.0,1.0
184,44,2,119.15578,476.73395,127.74425,498.03455,123.45001,498.03455,69.935776,128.14357,,1.0,1.0
184,46,2,291.29175,473.22055,303.10425,501.4322,297.198,501.4322,26.140062,127.47382,,1.0,1.0
184,65,2,152.7692,457.13925,160.52661,482.08133,156.6479,482.08133,61.191364,105.30041,,0.0,0.0
184,52,2,238.76054,460.62784,247.77037,484.37173,243.26546,484.37173,38.367825,106.338295,,0.0,0.0
184,58,2,180.52022,456.23727,187.9996,479.758,184.25992,479.758,53.71699,101.288315,,1.0,1.0
184,64,2,201.8548,439.16147,208.75319,460.0025,205.30399,460.0025,47.33558,71.03933,,0.0,0.0
184,62,2,181.37665,454.4952,190.25102,479.6263,185.81384,479.6263,53.296646,101.061356,,0.0,0.0
184,57,2,372.10056,454.46573,378.87833,475.05264,375.48944,475.05264,3.93612,90.2402,,0.0,0.0
184,63,2,186.61998,452.5255,195.68263,477.87158,191.1513,477.87158,51.817898,98.4031,,0.0,0.0
185,54,2,343.9167,444.96252,351.32074,469.78882,347.6187,469.78882,10.213785,83.23877,,1.0,1.0
185,59,2,212.48529,454.9567,218.89885,477.19388,215.69208,477.19388,45.224865,96.84461,,1.0,1.0
185,53,2,142.68394,460.71298,152.68367,485.8726,147.6838,485.8726,63.610386,110.89269,,0.0,0.0
185,48,2,315.81296,450.66473,321.74982,474.7281,318.78137,474.7281,18.162806,90.98446,,1.0,1.0
185,44,2,119.17415,476.6516,127.69672,498.29977,123.43543,498.29977,69.93463,128.49493,,1.0,1.0
185,46,2,291.2904,473.24844,303.0942,501.42636,297.19232,501.42636,26.140936,127.46661,,1.0,1.0
185,52,2,238.73975,460.6304,247.71602,484.46265,243.22787,484.46265,38.382973,106.46524,,0.0,0.0
185,65,2,152.67577,456.66827,160.1876,481.86182,156.43169,481.86182,61.249256,104.99265,,0.0,0.0
185,58,2,180.52235,456.09543,188.0575,479.66574,184.28992,479.66574,53.70689,101.15513,,1.0,1.0
185,64,2,201.85202,439.22195,208.7207,459.98746,205.28636,459.98746,47.339905,71.0158,,0.0,0.0
185,62,2,181.39285,454.2876,190.17183,479.5351,185.78235,479.5351,53.302986,100.931114,,0.0,0.0
185,57,2,372.12085,454.44556,378.87918,475.08792,375.5,475.08792,3.938607,90.28991,,0.0,0.0
185,63,2,186.5099,452.37677,195.63545,477.84348,191.07268,477.84348,51.838295,98.36428,,0.0,0.0
186,53,2,143.93544,461.30927,153.4829,486.55328,148.70917,486.55328,63.332756,111.81742,,0.0,0.0
186,54,2,346.35873,444.25314,353.5953,469.16455,349.97702,469.16455,9.530323,82.278786,,1.0,1.0
186,48,2,318.31412,450.33212,324.51254,474.808,321.41333,474.808,17.500868,91.04238,,1.0,1.0
186,44,2,119.01682,476.55377,128.70209,498.6837,123.85945,498.6837,69.81565,128.98932,,1.0,1.0
186,46,2,292.66385,472.5508,305.18085,500.96655,298.92236,500.96655,25.682589,126.83599,,1.0,1.0
186,52,2,239.97752,461.1879,249.12926,484.20895,244.55339,484.20895,38.02548,106.080414,,0.0,0.0
186,65,2,152.75356,456.907,160.46152,482.06406,156.60754,482.06406,61.202236,105.276794,,0.0,0.0
186,62,2,182.54384,456.3666,190.19438,479.9962,186.36911,479.9962,53.156284,101.57838,,1.0,1.0
186,57,2,374.76953,453.92715,381.66348,474.77695,378.2165,474.77695,3.2193544,89.79254,,0.0,0.0
186,59,2,212.49696,454.9813,220.41394,477.0601,216.45544,477.0601,45.015663,96.6334,,1.0,1.0
186,63,2,185.19002,453.4091,192.71204,478.70654,188.95102,478.70654,52.431488,99.66195,,0.0,0.0
187,53,2,143.9298,461.26385,153.5413,486.59406,148.73555,486.59406,63.32557,111.87363,,0.0,0.0
187,54,2,346.3985,444.2998,353.61093,469.19824,350.0047,469.19824,9.527776,82.32761,,1.0,1.0
187,48,2,318.31384,450.30328,324.49905,474.8144,321.40643,474.8144,17.503344,91.05166,,1.0,1.0
187,44,2,119.00319,476.5344,128.71255,498.71207,123.85787,498.71207,69.815544,129.02682,,1.0,1.0
187,46,2,292.66788,472.51556,305.22043,500.95984,298.94415,500.95984,25.676733,126.82687,,1.0,1.0
187,52,2,239.89622,461.04233,249.14656,484.20605,244.5214,484.20605,38.03356,106.077194,,0.0,0.0
187,65,2,152.72464,456.76962,160.45012,482.06802,156.58737,482.06802,61.207706,105.28297,,0.0,0.0
187,62,2,182.57162,456.38522,190.2229,480.06512,186.39726,480.06512,53.150356,101.67647,,1.0,1.0
187,59,2,212.49692,455.02344,220.41039,477.05975,216.45364,477.05975,45.01613,96.63296,,1.0,1.0
187,57,2,374.78125,453.9196,381.55536,474.78387,378.1683,474.78387,3.2323217,89.80336,,0.0,0.0
187,66,2,227.60815,440.39777,237.57257,467.18173,232.59036,467.18173,40.176453,81.65194,,0.0,0.0
187,63,2,185.20927,453.5002,192.68216,478.81628,188.94571,478.81628,52.435707,99.82026,,0.0,0.0
187,64,2,204.39044,438.62332,212.55147,458.7417,208.47095,458.7417,46.396027,68.97863,,0.0,0.0
188,59,2,216.00934,453.5618,223.24553,476.95868,219.62744,476.95868,44.16684,96.41302,,1.0,1.0
188,44,2,119.067215,476.41895,130.1758,499.467,124.621506,499.467,69.60077,129.99796,,1.0,1.0
188,63,2,184.27228,453.6493,191.53902,479.55225,187.90564,479.55225,52.7334,100.90408,,1.0,1.0
188,53,2,145.48552,460.8954,154.69019,485.70135,150.08786,485.70135,62.963898,110.58896,,0.0,0.0
188,48,2,318.74487,451.08154,326.05542,475.34586,322.40015,475.34586,17.310406,91.7904,,1.0,1.0
188,46,2,295.85458,473.5117,306.75778,501.5052,301.30618,501.5052,25.15337,127.44948,,1.0,1.0
188,65,2,153.45958,456.30624,161.84541,481.6611,157.6525,481.6611,60.918003,104.675064,,0.0,0.0
188,54,2,349.40305,443.7775,356.18594,469.2674,352.7945,469.2674,8.827051,82.37421,,1.0,1.0
188,64,2,205.6303,439.04752,212.71011,461.32605,209.1702,461.32605,46.31165,73.05879,,1.0,1.0
188,52,2,243.0152,461.40225,251.05592,486.57697,247.03555,486.57697,37.531822,109.28248,,0.0,0.0
188,57,2,377.95016,453.82202,385.40472,475.2155,381.67743,475.2155,2.4267204,90.340355,,0.0,0.0
188,66,2,228.80353,440.09695,241.66261,466.29483,235.23306,466.29483,39.407658,80.2511,,0.0,0.0
189,44,2,118.70338,476.7776,132.422,499.61282,125.56268,499.61282,69.3508,130.16104,,1.0,1.0
189,48,2,321.73,451.0977,329.47485,475.37115,325.60242,475.37115,16.499697,91.75722,,1.0,1.0
189,59,2,217.7988,452.95596,225.2485,477.5736,221.52365,477.5736,43.69208,97.25644,,1.0,1.0
189,64,2,208.54335,437.72418,215.18016,459.8161,211.86176,459.8161,45.495007,70.62665,,1.0,1.0
189,53,2,146.19456,460.98975,154.64778,486.03152,150.42117,486.03152,62.873814,111.04254,,0.0,0.0
189,54,2,352.15915,443.90234,359.15012,468.80176,355.65463,468.80176,8.0362625,81.63623,,1.0,1.0
189,63,2,185.87622,453.23172,193.26723,479.70587,189.57172,479.70587,52.29052,101.08401,,1.0,1.0
189,65,2,154.59596,456.35474,163.41498,481.5113,159.00546,481.5113,60.551056,104.42678,,0.0,0.0
189,46,2,297.39127,473.98102,308.21417,502.17172,302.80273,502.17172,24.851189,128.24695,,1.0,1.0
189,52,2,245.4911,460.56873,252.64133,484.12625,249.06622,484.12625,36.856426,105.853386,,0.0,0.0
189,66,2,230.13104,440.65256,242.4347,465.42862,236.28287,465.42862,39.070156,78.90826,,0.0,0.0
190,48,2,324.90067,452.29715,331.28717,476.402,328.09393,476.402,15.9872465,93.17011,,1.0,1.0
190,54,2,355.7193,445.5001,362.61462,469.58112,359.16696,469.58112,7.2525067,82.707794,,1.0,1.0
190,44,2,119.86304,476.4418,133.49829,499.65903,126.680664,499.65903,69.05636,130.18787,,1.0,1.0
190,59,2,219.7882,453.41016,227.4671,478.10886,223.62766,478.10886,43.160355,97.97713,,1.0,1.0
190,46,2,301.60876,475.31854,313.02783,502.15396,307.3183,502.15396,23.76263,128.09618,,1.0,1.0
190,50,2,147.20886,461.09857,155.27287,486.41028,151.24088,486.41028,62.6533,111.55018,,0.0,0.0
190,63,2,187.5044,453.75085,196.67473,479.3484,192.08957,479.3484,51.606342,100.5098,,1.0,1.0
190,65,2,156.21657,456.56012,164.15784,481.23547,160.1872,481.23547,60.229725,104.00248,,0.0,0.0
190,64,2,211.17647,438.02814,216.90591,460.1141,214.0412,460.1141,44.90109,71.05939,,1.0,1.0
190,57,2,382.49902,454.29306,390.09033,475.60272,386.29468,475.60272,1.3441263,90.78935,,0.0,0.0
190,53,2,145.38135,460.04227,154.11517,486.00003,149.74826,486.00003,63.05472,111.016335,,0.0,0.0
190,52,2,248.17578,461.43933,255.99834,487.7563,252.08707,487.7563,36.314396,110.763435,,0.0,0.0
191,48,2,324.84402,452.3133,331.2994,476.46313,328.07172,476.46313,15.999944,93.25734,,1.0,1.0
191,54,2,355.70743,445.49545,362.60965,469.53482,359.15854,469.53482,7.248206,82.64038,,1.0,1.0
191,59,2,219.71274,453.39905,227.44499,478.1095,223.57886,478.1095,43.1733,97.979195,,1.0,1.0
191,44,2,119.85894,476.50803,133.51048,499.66397,126.68471,499.66397,69.055214,130.19423,,1.0,1.0
191,46,2,301.61368,475.34772,312.96564,502.18954,307.28967,502.18954,23.77275,128.14172,,1.0,1.0
191,50,2,147.32658,461.14917,155.3374,486.43768,151.332,486.43768,62.62883,111.58601,,0.0,0.0
191,63,2,187.46446,453.78864,196.70403,479.47565,192.08424,479.47565,51.61127,100.69264,,1.0,1.0
191,65,2,156.33318,456.6275,164.15001,481.42902,160.2416,481.42902,60.21606,104.27799,,0.0,0.0
191,64,2,211.0992,437.9732,216.93091,460.12558,214.01505,460.12558,44.90891,71.077995,,1.0,1.0
191,67,2,303.32462,473.46707,314.67532,502.44815,308.99997,502.44815,23.385393,128.41792,,1.0,1.0
191,68,2,194.17703,450.3977,201.95602,477.9144,198.06653,477.9144,49.961933,98.30065,,0.0,0.0
191,52,2,248.15582,461.47018,255.80875,487.7924,251.98228,487.7924,36.34344,110.81527,,0.0,0.0
191,53,2,145.48514,459.98395,154.1435,485.9695,149.81432,485.9695,63.037018,110.97186,,0.0,0.0
191,57,2,382.49902,454.4869,390.0096,475.6375,386.25433,475.6375,1.3593153,90.8392,,0.0,0.0
192,48,2,327.768,451.84247,334.07986,476.53714,330.92395,476.53714,15.28776,93.299805,,1.0,1.0
192,59,2,222.34756,453.72806,229.02284,478.14648,225.68521,478.14648,42.61788,97.98282,,1.0,1.0
192,67,2,303.72305,473.657,316.05396,502.22464,309.8885,502.22464,23.151434,128.112,,1.0,1.0
192,54,2,358.70404,444.12775,366.00174,469.83453,362.3529,469.83453,6.4816165,83.01471,,1.0,1.0
192,50,2,147.98943,461.03427,157.49315,486.458,152.74129,486.458,62.250816,111.57682,,0.0,0.0
192,44,2,121.91628,476.5823,135.95174,499.94995,128.934,499.94995,68.46057,130.50114,,1.0,1.0
192,63,2,189.37093,452.8509,197.81244,479.14023,193.59167,479.14023,51.19812,100.174416,,1.0,1.0
192,65,2,158.00694,456.58893,164.66695,481.53513,161.33694,481.53513,59.920383,104.40207,,0.0,0.0
192,64,2,212.4424,437.7489,218.93338,459.32565,215.6879,459.32565,44.40472,69.7811,,1.0,1.0
192,52,2,249.67104,462.014,257.75696,484.82446,253.71399,484.82446,35.706566,106.70353,,0.0,0.0
193,59,2,223.1097,454.85785,231.48846,478.26767,227.29907,478.26767,42.19754,98.118774,,1.0,1.0
193,52,2,253.43289,462.69943,260.0599,487.10162,256.7464,487.10162,35.083263,109.75191,,0.0,0.0
193,46,2,306.95602,475.07916,317.76743,503.1136,312.36172,503.1136,22.640896,129.15578,,1.0,1.0
193,63,2,191.02484,453.0054,198.80707,478.70312,194.91595,478.70312,50.83062,99.51367,,1.0,1.0
193,44,2,123.18898,476.45154,137.80305,499.57733,130.49602,499.57733,68.05652,129.9653,,1.0,1.0
193,48,2,330.09427,451.88113,336.5906,476.11328,333.34244,476.11328,14.626923,92.64571,,1.0,1.0
193,50,2,148.48967,461.24075,156.72455,485.76016,152.60712,485.76016,62.286667,110.604675,,1.0,1.0
193,65,2,158.81956,456.06744,165.64789,481.4972,162.23373,481.4972,59.677685,104.32529,,0.0,0.0
193,54,2,361.23813,444.68204,368.50876,469.48645,364.87344,469.48645,5.795189,82.45791,,1.0,1.0
193,64,2,214.71199,436.78256,223.1699,458.7506,218.94095,458.7506,43.469128,68.81037,,0.0,0.0
193,66,2,238.76512,441.47992,248.53146,468.76477,243.64828,468.76477,37.291996,83.81618,,0.0,0.0
193,68,2,194.79433,452.02026,202.4865,478.6043,198.64041,478.6043,49.83027,99.282135,,0.0,0.0
194,64,2,217.00839,436.49033,223.51689,460.3444,220.26263,460.3444,43.18272,71.31154,,1.0,1.0
194,59,2,225.89578,454.73822,234.03712,479.7333,229.96646,479.7333,41.570972,100.14911,,1.0,1.0
194,44,2,125.645615,476.12195,138.85971,499.6922,132.25266,499.6922,67.594666,130.06293,,1.0,1.0
194,54,2,364.557,445.14374,372.05237,469.31815,368.3047,469.31815,4.9043713,82.145485,,1.0,1.0
194,48,2,332.5298,451.48727,340.11688,475.888,336.32333,475.888,13.847524,92.261055,,1.0,1.0
194,46,2,310.11642,475.5998,320.36646,503.45572,315.24146,503.45572,21.9843,129.5009,,1.0,1.0
194,52,2,254.99477,462.70352,262.7107,485.99744,258.85272,485.99744,34.470524,108.188286,,0.0,0.0
194,53,2,148.31322,459.41006,156.23721,485.04172,152.2752,485.04172,62.375866,109.60525,,1.0,1.0
194,63,2,191.16255,453.28024,200.40686,478.88394,195.7847,478.88394,50.60331,99.75307,,1.0,1.0
194,68,2,196.70451,451.16086,204.91556,478.6739,200.81003,478.6739,49.25239,99.330376,,0.0,0.0
194,50,2,151.46103,460.17914,159.5235,487.09848,155.49226,487.09848,61.51505,112.39554,,1.0,1.0
194,65,2,160.03156,455.46936,166.62793,480.15414,163.32974,480.15414,59.37122,102.37248,,0.0,0.0
194,66,2,240.01144,441.20184,248.71487,467.62054,244.36316,467.62054,37.024845,82.079216,,0.0,0.0
